1000.0,0.014497907,7.201188306013744E-12,1000.0,85.5,62.946305363330644,66.04215456674473,51.34228187919463,1000.0,1920.0
2000.0,0.022680575,1.1265563468138378E-11,2000.0,88.2,70.26149720760499,73.12072892938495,61.43790849673203,2000.0,1920.0
3000.0,0.02935562,1.4581094185511274E-11,3000.0,88.9,70.73000938749249,73.12348668280873,60.63829787234043,3000.0,1920.0
4000.0,0.034957112,1.736338535944621E-11,4000.0,88.9,72.22277832275631,74.54128440366972,64.42307692307693,4000.0,1920.0
5000.0,0.040497874,2.0115511616071067E-11,5000.0,88.9,69.51386981598462,70.94240837696336,59.63636363636364,5000.0,1920.0
6000.0,0.045987702,2.284233868122101E-11,6000.0,87.8,68.62139917695474,72.01834862385321,59.333333333333336,6000.0,1920.0
7000.0,0.049884523,2.477791061004003E-11,7000.0,88.3,70.66610506047294,72.00956937799043,62.500000000000014,7000.0,1920.0
8000.0,0.052873027,2.6262316604455312E-11,8000.0,87.8,69.08433893700807,72.08237986270024,60.26058631921825,8000.0,1920.0
9000.0,0.056029685,2.7830245594183604E-11,9000.0,87.2,67.97838541015184,70.02341920374707,59.36507936507935,9000.0,1920.0
10000.0,0.058605804,2.910981774330139E-11,10000.0,87.8,69.17074354101807,71.29411764705883,59.86842105263158,10000.0,1920.0
11000.0,0.060299937,2.995130270719528E-11,11000.0,89.60000000000001,73.79032258064517,75.17899761336515,65.33333333333334,11000.0,1920.0
12000.0,0.061841401,3.0716956158479054E-11,12000.0,88.1,70.04963203833648,70.97560975609757,61.23778501628665,12000.0,1920.0
13000.0,0.063452592,3.151724338531494E-11,13000.0,88.3,69.56073803502856,71.875,59.51557093425607,13000.0,1920.0
14000.0,0.065023009,3.22972779472669E-11,14000.0,88.4,70.45835391910683,72.51184834123224,61.20401337792642,14000.0,1920.0
15000.0,0.066386555,3.297455857197444E-11,15000.0,87.9,68.76935783605205,72.11981566820278,59.53177257525084,15000.0,1920.0
16000.0,0.067743326,3.364847401777904E-11,16000.0,87.9,66.76737160120845,70.19704433497537,56.00000000000001,16000.0,1920.0
17000.0,0.069140989,3.434270073970159E-11,17000.0,89.0,72.00576172322351,73.62110311750601,63.45514950166113,17000.0,1920.0
18000.0,0.070535872,3.5035546620686854E-11,18000.0,88.5,67.9897567221511,71.74447174447175,57.87545787545788,18000.0,1920.0
19000.0,0.072115983,3.582039624452591E-11,19000.0,88.2,69.64021076897744,71.21951219512196,61.184210526315795,19000.0,1920.0
20000.0,0.073392874,3.645463486512502E-11,20000.0,86.5,65.44061930410207,67.93349168646081,55.5921052631579,20000.0,1920.0
21000.0,0.074590093,3.704929997523626E-11,21000.0,88.2,67.13000362127079,69.35064935064935,54.78927203065135,21000.0,1920.0
22000.0,0.075786013,3.7643319865067806E-11,22000.0,88.6,70.29888698987035,71.92118226600985,60.41666666666667,22000.0,1920.0
23000.0,0.077088397,3.8290220995744074E-11,23000.0,90.60000000000001,76.08775285929424,77.29468599033818,68.24324324324326,23000.0,1920.0
24000.0,0.078663224,3.9072446028391524E-11,24000.0,88.1,71.33690457838753,73.7885462555066,63.271604938271594,24000.0,1920.0
25000.0,0.079975683,3.972435146570206E-11,25000.0,88.6,72.41793124806442,74.77876106194691,65.2439024390244,25000.0,1920.0
26000.0,0.081633949,4.054802109797796E-11,26000.0,88.0,67.21974245644323,70.87378640776699,56.98924731182796,26000.0,1920.0
27000.0,0.083344653,4.1397736966609956E-11,27000.0,87.0,65.5377176425678,68.44660194174757,55.782312925170075,27000.0,1920.0
28000.0,0.084917024,4.2178742090861E-11,28000.0,88.8,70.57076941672315,72.13930348258707,61.24567474048443,28000.0,1920.0
29000.0,0.086471734,4.295097490151723E-11,29000.0,88.3,69.92659003516275,70.96774193548387,60.86956521739131,29000.0,1920.0
30000.0,0.088155615,4.378736764192581E-11,30000.0,87.6,68.09435836210845,71.2962962962963,58.52842809364549,30000.0,1920.0
31000.0,0.089872451,4.464012930790583E-11,31000.0,88.8,70.73333890793543,73.33333333333334,61.643835616438366,31000.0,1920.0
32000.0,0.091486207,4.544169058402379E-11,32000.0,89.60000000000001,72.37334240054403,74.19354838709677,63.38028169014086,32000.0,1920.0
33000.0,0.092904706,4.6146266659100847E-11,33000.0,88.4,69.05957099494817,71.00000000000001,58.42293906810036,33000.0,1920.0
34000.0,0.09416298,4.677125811576843E-11,34000.0,87.0,66.96566970751911,69.9074074074074,57.37704918032788,34000.0,1920.0
