time,light
0,79.12
1,79.12
2,79.12
3,79.12
4,79.12
5,79.12
6,79.12
7,79.12
8,79.12
9,79.12
10,79.12
11,79.12
12,79.12
13,79.12
14,79.12
15,79.12
16,79.12
17,79.12
18,79.12
19,79.12
20,79.12
21,79.12
22,79.12
23,79.12
24,79.12
25,79.12
26,79.12
27,79.12
28,79.12
29,79.12
30,79.12
31,79.12
32,79.12
33,79.12
34,79.12
35,79.12
36,79.12
37,79.12
38,79.12
39,79.12
40,79.12
41,79.12
42,79.12
43,79.12
44,79.12
45,79.12
46,79.12
47,79.12
48,79.12
49,79.12
50,79.12
51,79.12
52,79.12
53,79.12
54,79.12
55,79.12
56,79.12
57,79.12
58,79.12
59,79.12
60,79.12
61,79.12
62,79.12
63,79.12
64,79.12
65,79.12
66,79.12
67,79.12
68,79.12
69,79.12
70,79.12
71,79.12
72,79.12
73,79.12
74,79.12
75,79.12
76,79.12
77,79.12
78,75.44
79,79.12
80,79.12
81,79.12
82,79.12
83,79.12
84,79.12
85,79.12
86,79.12
87,79.12
88,79.12
89,79.12
90,79.12
91,79.12
92,75.44
93,79.12
94,79.12
95,79.12
96,79.12
97,75.44
98,75.44
99,79.12
100,75.44
101,79.12
102,75.44
103,79.12
104,79.12
105,79.12
106,75.44
107,75.44
108,75.44
109,75.44
110,75.44
111,79.12
112,75.44
113,75.44
114,75.44
115,75.44
116,75.44
117,75.44
118,75.44
119,75.44
120,75.44
121,75.44
122,75.44
123,75.44
124,75.44
125,75.44
126,75.44
127,75.44
128,75.44
129,75.44
130,75.44
131,75.44
132,75.44
133,75.44
134,75.44
135,75.44
136,75.44
137,75.44
138,75.44
139,75.44
140,75.44
141,75.44
142,75.44
143,75.44
144,75.44
145,75.44
146,75.44
147,75.44
148,75.44
149,75.44
150,79.12
151,79.12
152,79.12
153,79.12
154,79.12
155,79.12
156,82.8
157,82.8
158,82.8
159,86.48
160,86.48
161,86.48
162,90.16
163,90.16
164,90.16
165,93.84
166,93.84
167,97.52
168,97.52
169,97.52
170,97.52
171,101.2
172,101.2
173,104.88
174,104.88
175,104.88
176,108.56
177,121.44
178,235.52
179,338.56
180,338.56
181,353.28
182,441.6
183,478.4
184,566.72
185,596.16
186,861.12
187,802.24
188,802.24
189,802.24
190,861.12
191,861.12
192,1081.92
193,1140.8
194,1140.8
195,1199.68
196,1199.68
197,1199.68
198,1258.56
199,1258.56
200,1258.56
201,1317.44
202,1317.44
203,1317.44
204,1317.44
205,1317.44
206,1376.32
207,1376.32
208,1317.44
209,1317.44
210,1317.44
211,1317.44
212,1317.44
213,1317.44
214,1317.44
215,1317.44
216,1376.32
217,1376.32
218,1376.32
219,1376.32
220,1376.32
221,1435.2
222,1435.2
223,1435.2
224,1435.2
225,1435.2
226,1435.2
227,1435.2
228,1435.2
229,1435.2
230,1494.08
231,1494.08
232,1494.08
233,1494.08
234,1494.08
235,1552.96
236,1611.84
237,1611.84
238,1611.84
239,1611.84
240,1670.72
241,1670.72
242,1670.72
243,1670.72
244,1611.84
245,1611.84
246,1611.84
247,1670.72
248,1670.72
249,1729.6
250,1729.6
251,1729.6
252,1729.6
253,1729.6
254,1788.48
255,1788.48
256,1788.48
257,1788.48
258,1847.36
259,1847.36
260,1847.36
261,1847.36
262,1847.36
263,1847.36
264,1847.36
265,1847.36
266,1847.36
267,1847.36
268,1847.36
269,1847.36
270,1847.36
271,1788.48
272,1847.36
273,1847.36
274,1847.36
275,1847.36
276,1847.36
277,1847.36
278,1847.36
279,1847.36
280,1847.36
281,1847.36
282,1847.36
283,1847.36
284,1847.36
285,1847.36
286,1847.36
287,1847.36
288,1847.36
289,1847.36
290,1847.36
291,1847.36
292,1847.36
293,1847.36
294,1847.36
295,1847.36
296,1847.36
297,1847.36
298,1847.36
299,1847.36
300,1847.36
301,1788.48
302,1670.72
303,1847.36
304,1847.36
305,1847.36
306,1729.6
307,1788.48
308,1788.48
309,1847.36
310,1847.36
311,1847.36
312,1729.6
