time,light
0,97.52
1,217.12
2,202.4
3,68.08
4,412.16
5,831.68
6,655.04
7,890.56
8,537.28
9,97.52
10,71.76
11,75.44
12,75.44
13,97.52
14,93.84
15,90.16
16,86.48
17,90.16
18,97.52
19,97.52
20,397.44
21,279.68
22,309.12
23,279.68
24,187.68
25,507.84
26,279.68
27,279.68
28,1081.92
29,1081.92
30,1023.04
31,1081.92
32,1081.92
33,1081.92
34,1081.92
35,1023.04
36,1081.92
37,1081.92
38,1081.92
39,1081.92
40,1081.92
41,1081.92
42,1081.92
43,1081.92
44,1081.92
45,1081.92
46,1081.92
47,1081.92
48,1081.92
49,1081.92
50,1081.92
51,1081.92
52,1023.04
53,1081.92
54,1081.92
55,1081.92
56,1081.92
57,1081.92
58,1023.04
59,1023.04
60,1023.04
61,1081.92
62,1081.92
63,1081.92
64,1081.92
65,1081.92
66,1023.04
67,1081.92
68,1081.92
69,1081.92
70,1081.92
71,1081.92
72,1023.04
73,1023.04
74,1081.92
75,1081.92
76,1081.92
77,1023.04
78,1081.92
79,1081.92
80,1081.92
81,1081.92
82,1023.04
83,1023.04
84,1023.04
85,1023.04
86,1023.04
87,1023.04
88,1023.04
89,1023.04
90,1023.04
91,1023.04
92,1023.04
93,1023.04
94,1023.04
95,1023.04
96,1023.04
97,1023.04
98,1023.04
99,1023.04
100,1023.04
101,1023.04
102,1023.04
103,1023.04
104,1023.04
105,1023.04
106,1023.04
107,1023.04
108,1023.04
109,1023.04
110,1023.04
111,1023.04
112,1023.04
113,1023.04
114,1023.04
115,1023.04
116,1023.04
117,1023.04
118,964.16
119,964.16
120,1023.04
121,1023.04
122,1023.04
123,1023.04
124,1023.04
125,1023.04
126,1023.04
127,1023.04
128,964.16
129,1023.04
130,1023.04
131,1023.04
132,1023.04
133,1023.04
134,964.16
135,964.16
136,964.16
137,964.16
138,1023.04
139,964.16
140,964.16
141,964.16
142,964.16
143,964.16
144,964.16
145,1023.04
146,964.16
147,1023.04
148,1023.04
149,964.16
150,964.16
151,964.16
152,964.16
153,964.16
154,964.16
155,964.16
156,964.16
157,964.16
158,964.16
159,964.16
160,964.16
161,964.16
162,964.16
163,964.16
164,964.16
165,964.16
166,964.16
167,964.16
168,964.16
169,964.16
170,964.16
171,920.0
172,964.16
173,964.16
174,964.16
175,964.16
176,964.16
177,964.16
178,964.16
179,964.16
180,964.16
181,964.16
182,964.16
183,964.16
184,964.16
185,964.16
186,964.16
187,964.16
188,964.16
189,964.16
190,964.16
191,964.16
192,964.16
193,964.16
194,964.16
195,920.0
196,920.0
197,920.0
198,920.0
199,964.16
200,964.16
201,964.16
202,964.16
203,964.16
204,964.16
205,964.16
206,920.0
207,964.16
208,964.16
209,964.16
210,964.16
211,964.16
212,964.16
213,964.16
214,964.16
215,964.16
216,964.16
217,964.16
218,920.0
219,920.0
220,920.0
221,890.56
222,920.0
223,920.0
224,920.0
225,920.0
226,920.0
227,920.0
228,920.0
229,920.0
230,964.16
231,920.0
232,920.0
233,920.0
234,964.16
235,920.0
236,920.0
237,964.16
238,964.16
239,920.0
240,920.0
241,964.16
242,964.16
243,964.16
244,964.16
245,964.16
246,964.16
247,920.0
248,920.0
249,920.0
250,920.0
251,920.0
252,920.0
253,920.0
254,920.0
255,920.0
256,920.0
257,920.0
258,920.0
259,920.0
260,920.0
261,920.0
262,964.16
263,920.0
264,920.0
265,920.0
266,920.0
267,920.0
268,920.0
269,920.0
270,920.0
271,920.0
272,920.0
