time,light
0,114.08
1,114.08
2,114.08
3,114.08
4,114.08
5,114.08
6,114.08
7,114.08
8,114.08
9,114.08
10,114.08
11,114.08
12,114.08
13,114.08
14,114.08
15,114.08
16,114.08
17,114.08
18,114.08
19,114.08
20,114.08
21,114.08
22,114.08
23,114.08
24,114.08
25,114.08
26,114.08
27,114.08
28,114.08
29,114.08
30,114.08
31,114.08
32,114.08
33,114.08
34,114.08
35,114.08
36,114.08
37,114.08
38,114.08
39,114.08
40,114.08
41,114.08
42,114.08
43,114.08
44,114.08
45,114.08
46,114.08
47,114.08
48,114.08
49,114.08
50,114.08
51,114.08
52,114.08
53,114.08
54,114.08
55,114.08
56,114.08
57,114.08
58,114.08
59,114.08
60,114.08
61,114.08
62,114.08
63,114.08
64,114.08
65,114.08
66,114.08
67,114.08
68,114.08
69,114.08
70,114.08
71,114.08
72,114.08
73,114.08
74,114.08
75,114.08
76,114.08
77,114.08
78,114.08
79,114.08
80,114.08
81,114.08
82,114.08
83,114.08
84,114.08
85,114.08
86,114.08
87,114.08
88,114.08
89,114.08
90,114.08
91,114.08
92,114.08
93,114.08
94,114.08
95,114.08
96,114.08
97,114.08
98,114.08
99,114.08
100,114.08
101,114.08
102,114.08
103,114.08
104,114.08
105,114.08
106,114.08
107,114.08
108,114.08
109,114.08
110,114.08
111,114.08
112,114.08
113,114.08
114,114.08
115,114.08
116,114.08
117,114.08
118,114.08
119,114.08
120,114.08
121,114.08
122,114.08
123,114.08
124,114.08
125,114.08
126,114.08
127,114.08
128,114.08
129,114.08
130,114.08
131,114.08
132,114.08
133,114.08
134,114.08
135,114.08
136,114.08
137,114.08
138,114.08
139,114.08
140,114.08
141,114.08
142,114.08
143,114.08
144,114.08
145,114.08
146,114.08
147,114.08
148,114.08
149,114.08
150,114.08
151,114.08
152,114.08
153,114.08
154,114.08
155,114.08
156,114.08
157,114.08
158,114.08
159,114.08
160,114.08
161,114.08
162,114.08
163,114.08
164,114.08
165,114.08
166,108.56
167,108.56
168,108.56
169,108.56
170,108.56
171,108.56
172,108.56
173,108.56
174,108.56
175,108.56
176,108.56
177,108.56
178,108.56
179,108.56
180,108.56
181,108.56
182,108.56
183,108.56
184,108.56
185,108.56
186,108.56
187,108.56
188,108.56
189,108.56
190,108.56
191,108.56
192,108.56
193,108.56
194,114.08
195,108.56
196,114.08
197,114.08
198,114.08
199,114.08
200,114.08
201,114.08
202,114.08
203,114.08
204,114.08
205,114.08
206,114.08
207,114.08
208,114.08
209,114.08
210,114.08
211,114.08
212,114.08
213,114.08
214,114.08
215,114.08
216,114.08
217,114.08
218,114.08
219,114.08
220,114.08
221,114.08
222,114.08
223,114.08
224,114.08
225,114.08
226,114.08
227,114.08
228,114.08
229,114.08
230,114.08
231,108.56
232,108.56
233,108.56
234,114.08
235,114.08
236,108.56
237,114.08
238,114.08
239,114.08
240,114.08
241,114.08
242,114.08
243,114.08
244,114.08
245,114.08
246,114.08
247,114.08
248,114.08
249,114.08
250,114.08
251,114.08
252,114.08
253,114.08
254,114.08
255,114.08
256,114.08
257,114.08
258,114.08
259,114.08
260,114.08
261,114.08
262,114.08
263,114.08
264,108.56
265,108.56
266,114.08
267,114.08
268,114.08
269,114.08
270,114.08
271,114.08
272,114.08
273,108.56
274,108.56
275,108.56
276,108.56
277,108.56
278,108.56
279,108.56
280,108.56
281,108.56
282,108.56
283,114.08
284,114.08
285,108.56
286,108.56
287,108.56
288,114.08
289,114.08
290,114.08
291,114.08
292,114.08
293,114.08
294,114.08
295,114.08
296,114.08
297,108.56
298,108.56
299,108.56
300,108.56
301,108.56
302,108.56
303,108.56
304,108.56
305,108.56
306,108.56
307,108.56
308,108.56
309,108.56
310,108.56
311,108.56
312,108.56
313,108.56
314,108.56
315,108.56
316,108.56
317,108.56
318,108.56
319,108.56
320,108.56
321,108.56
322,108.56
323,108.56
324,108.56
325,108.56
326,108.56
327,108.56
328,108.56
329,108.56
330,108.56
331,108.56
332,108.56
333,108.56
334,108.56
335,108.56
336,108.56
337,108.56
338,108.56
339,108.56
340,108.56
341,108.56
342,108.56
343,108.56
344,108.56
345,108.56
346,108.56
347,108.56
348,108.56
349,108.56
350,108.56
351,108.56
352,108.56
353,108.56
354,108.56
355,108.56
356,108.56
357,108.56
358,108.56
359,108.56
360,108.56
361,108.56
362,108.56
363,108.56
364,108.56
365,108.56
366,108.56
367,108.56
368,108.56
369,108.56
370,108.56
371,108.56
372,108.56
373,108.56
374,108.56
375,108.56
376,108.56
377,108.56
378,108.56
379,108.56
380,108.56
381,108.56
382,108.56
383,108.56
384,108.56
385,108.56
386,108.56
387,108.56
388,108.56
389,108.56
390,108.56
391,108.56
392,108.56
393,108.56
394,108.56
395,108.56
396,108.56
397,108.56
398,108.56
399,108.56
400,108.56
401,108.56
402,108.56
403,108.56
404,108.56
405,108.56
406,108.56
407,108.56
408,108.56
409,108.56
410,108.56
411,108.56
412,108.56
413,108.56
414,108.56
415,108.56
416,108.56
417,108.56
418,108.56
419,108.56
420,108.56
421,108.56
422,108.56
423,108.56
424,108.56
425,108.56
426,108.56
427,108.56
428,108.56
429,108.56
430,108.56
431,108.56
432,108.56
433,108.56
434,108.56
435,108.56
436,108.56
437,108.56
438,108.56
439,108.56
440,108.56
441,108.56
442,108.56
443,108.56
444,108.56
445,108.56
446,108.56
447,108.56
448,108.56
449,108.56
450,108.56
451,108.56
452,108.56
453,108.56
454,108.56
455,108.56
456,108.56
457,108.56
458,108.56
459,108.56
460,108.56
461,108.56
462,108.56
463,108.56
464,108.56
465,108.56
466,108.56
467,108.56
468,108.56
469,108.56
470,108.56
471,108.56
472,108.56
473,108.56
474,108.56
475,108.56
476,108.56
477,108.56
478,108.56
479,108.56
480,108.56
481,108.56
482,108.56
483,108.56
484,108.56
485,108.56
486,108.56
487,108.56
488,108.56
489,108.56
490,108.56
491,108.56
492,108.56
493,108.56
494,108.56
495,108.56
496,108.56
497,108.56
498,108.56
499,108.56
500,108.56
501,108.56
502,108.56
503,108.56
504,108.56
505,108.56
506,108.56
507,108.56
508,108.56
509,108.56
510,108.56
511,108.56
512,108.56
513,108.56
514,108.56
515,108.56
516,108.56
517,108.56
518,108.56
519,108.56
520,108.56
521,108.56
522,108.56
523,108.56
524,108.56
525,108.56
526,108.56
527,108.56
528,108.56
529,108.56
530,108.56
531,108.56
532,108.56
533,108.56
534,108.56
535,108.56
536,108.56
537,108.56
538,108.56
539,108.56
540,108.56
541,108.56
542,108.56
543,108.56
544,108.56
545,108.56
546,108.56
547,108.56
548,108.56
549,108.56
550,108.56
551,108.56
552,108.56
553,108.56
554,108.56
555,108.56
556,108.56
557,108.56
558,108.56
559,108.56
560,108.56
561,108.56
562,108.56
563,108.56
564,108.56
565,108.56
566,108.56
567,108.56
568,108.56
569,108.56
570,108.56
