time,light
0,75.44
1,75.44
2,75.44
3,75.44
4,75.44
5,75.44
6,75.44
7,75.44
8,75.44
9,75.44
10,75.44
11,75.44
12,75.44
13,75.44
14,75.44
15,75.44
16,75.44
17,75.44
18,75.44
19,71.76
20,71.76
21,71.76
22,71.76
23,71.76
24,71.76
25,71.76
26,71.76
27,71.76
28,71.76
29,71.76
30,71.76
31,71.76
32,53.36
33,53.36
34,53.36
35,53.36
36,53.36
37,53.36
38,53.36
39,53.36
40,53.36
41,53.36
42,53.36
43,53.36
44,53.36
45,53.36
46,53.36
47,53.36
48,53.36
49,53.36
50,53.36
51,53.36
52,53.36
53,53.36
54,53.36
55,53.36
56,53.36
57,53.36
58,53.36
59,53.36
60,53.36
61,53.36
62,53.36
63,53.36
64,53.36
65,53.36
66,53.36
67,53.36
68,53.36
69,53.36
70,53.36
71,53.36
72,53.36
73,53.36
74,53.36
75,53.36
76,53.36
77,53.36
78,53.36
79,53.36
80,53.36
81,68.08
82,68.08
83,68.08
84,68.08
85,68.08
86,71.76
87,71.76
88,71.76
89,71.76
90,71.76
91,71.76
92,71.76
93,71.76
94,71.76
95,71.76
96,71.76
97,71.76
98,71.76
99,71.76
100,71.76
101,71.76
102,71.76
103,71.76
104,71.76
105,71.76
106,71.76
107,71.76
108,71.76
109,71.76
110,71.76
111,71.76
112,71.76
113,71.76
114,71.76
115,71.76
116,71.76
117,53.36
118,53.36
119,53.36
120,53.36
121,53.36
122,53.36
123,53.36
124,53.36
125,53.36
126,53.36
127,53.36
128,53.36
129,53.36
130,53.36
131,53.36
132,53.36
133,53.36
134,53.36
135,53.36
136,53.36
137,53.36
138,53.36
139,53.36
140,53.36
141,53.36
142,53.36
143,53.36
144,53.36
145,53.36
146,53.36
147,53.36
148,53.36
149,53.36
150,53.36
151,53.36
152,53.36
153,53.36
154,53.36
155,53.36
156,53.36
157,53.36
158,53.36
159,53.36
160,53.36
161,53.36
162,53.36
163,53.36
164,53.36
165,53.36
166,53.36
167,53.36
168,53.36
169,53.36
170,53.36
171,53.36
172,53.36
173,53.36
174,53.36
175,53.36
176,53.36
177,53.36
178,53.36
179,53.36
180,53.36
181,53.36
182,53.36
183,53.36
184,53.36
185,53.36
186,53.36
187,53.36
188,53.36
189,53.36
190,53.36
191,53.36
192,53.36
193,53.36
194,53.36
195,53.36
196,53.36
197,53.36
198,53.36
199,53.36
200,53.36
201,53.36
202,53.36
203,53.36
204,53.36
205,53.36
206,53.36
207,53.36
208,53.36
209,53.36
210,53.36
211,53.36
212,53.36
213,53.36
214,53.36
215,53.36
216,53.36
217,53.36
218,53.36
219,53.36
220,53.36
221,53.36
222,53.36
223,53.36
224,53.36
225,53.36
226,53.36
227,53.36
228,53.36
229,53.36
230,53.36
231,53.36
232,53.36
233,53.36
234,53.36
235,53.36
236,53.36
237,53.36
238,53.36
239,53.36
240,53.36
241,53.36
242,53.36
243,53.36
244,53.36
245,53.36
246,53.36
247,53.36
248,53.36
249,53.36
250,53.36
251,53.36
252,53.36
253,53.36
254,53.36
255,53.36
256,53.36
257,53.36
258,53.36
259,53.36
260,53.36
261,53.36
262,53.36
263,53.36
264,53.36
265,53.36
266,53.36
267,53.36
268,53.36
269,53.36
270,53.36
271,53.36
272,53.36
273,53.36
274,53.36
