time,light
0,90.16
1,90.16
2,90.16
3,93.84
4,93.84
5,0.46
6,0.46
7,0.46
8,0.46
9,0.46
10,0.46
11,0.46
12,0.46
13,0.46
14,0.46
15,0.46
16,0.46
17,0.46
18,0.46
19,0.46
20,0.46
21,0.46
22,0.46
23,0.46
24,0.46
25,0.46
26,0.46
27,0.46
28,0.46
29,0.46
30,0.46
31,0.46
32,64.4
33,68.08
34,71.76
35,75.44
36,79.12
37,82.8
38,90.16
39,90.16
40,90.16
41,90.16
42,90.16
43,90.16
44,90.16
45,90.16
46,90.16
47,90.16
48,90.16
49,93.84
50,93.84
51,93.84
52,93.84
53,93.84
54,93.84
55,93.84
56,93.84
57,0.46
58,0.46
59,0.46
60,0.46
61,0.46
62,0.46
63,0.46
64,0.46
65,0.46
66,0.46
67,0.46
68,0.46
69,0.46
70,0.46
71,0.46
72,0.46
73,0.46
74,0.46
75,0.46
76,0.46
77,0.46
78,0.46
79,0.46
80,0.46
81,0.46
82,0.46
83,0.46
84,0.46
85,0.46
86,0.46
87,0.46
88,0.46
89,0.46
90,0.46
91,0.46
92,0.46
93,0.46
94,0.46
95,0.46
96,0.46
97,0.46
98,0.46
99,0.46
100,0.46
101,0.46
102,0.46
103,0.46
104,0.46
105,0.46
106,0.46
107,0.46
108,0.46
109,0.46
110,0.46
111,0.46
112,0.46
113,0.46
114,0.46
115,0.46
116,0.46
117,0.46
118,0.46
119,0.46
120,0.46
121,0.46
122,0.46
123,0.46
124,0.46
125,0.46
126,0.46
127,0.46
128,0.46
129,0.46
130,0.46
131,0.46
132,0.46
133,0.46
134,0.46
135,0.46
136,0.46
137,0.46
138,0.46
139,0.46
140,0.46
141,0.46
142,0.46
143,0.46
144,0.46
145,0.46
146,0.46
147,0.46
148,0.46
149,0.46
150,0.46
151,0.46
152,0.46
153,0.46
154,0.46
155,0.46
156,0.46
157,0.46
158,0.46
159,0.46
160,0.46
161,0.46
162,0.46
163,0.46
164,0.46
165,0.46
166,0.46
167,0.46
168,0.46
169,0.46
170,0.46
171,0.46
172,0.46
173,0.46
174,0.46
175,0.46
176,0.46
177,0.46
178,0.46
179,0.46
180,0.46
181,0.46
182,0.46
183,0.46
184,0.46
185,0.46
186,0.46
187,0.46
188,0.46
189,0.46
190,0.46
191,0.46
192,0.46
193,0.46
194,0.46
195,0.46
196,0.46
197,0.46
198,0.46
199,0.46
200,0.46
201,0.46
202,0.46
203,0.46
204,0.46
205,0.46
206,0.46
207,0.46
208,0.46
209,0.46
210,0.46
211,0.46
212,0.46
213,0.46
214,0.46
215,0.46
216,0.46
