time,light
0,128.8
1,128.8
2,128.8
3,128.8
4,128.8
5,128.8
6,128.8
7,128.8
8,128.8
9,128.8
10,128.8
11,128.8
12,128.8
13,114.08
14,45.08
15,128.8
16,128.8
17,128.8
18,128.8
19,128.8
20,128.8
21,150.88
22,158.24
23,158.24
24,158.24
25,158.24
26,158.24
27,158.24
28,158.24
29,158.24
30,158.24
31,158.24
32,158.24
33,158.24
34,158.24
35,158.24
36,158.24
37,158.24
38,158.24
39,158.24
40,158.24
41,150.88
42,158.24
43,158.24
44,158.24
45,158.24
46,158.24
47,158.24
48,158.24
49,158.24
50,158.24
51,158.24
52,158.24
53,158.24
54,158.24
55,158.24
56,158.24
57,158.24
58,158.24
59,158.24
60,158.24
61,158.24
62,158.24
63,158.24
64,158.24
65,158.24
66,158.24
67,158.24
68,158.24
69,158.24
70,158.24
71,158.24
72,158.24
73,158.24
74,158.24
75,158.24
76,158.24
77,158.24
78,158.24
79,158.24
80,158.24
81,158.24
82,158.24
83,158.24
84,158.24
85,158.24
86,158.24
87,158.24
88,158.24
89,150.88
90,150.88
91,150.88
92,150.88
93,150.88
94,150.88
95,150.88
96,150.88
97,150.88
98,150.88
99,150.88
100,150.88
101,150.88
102,150.88
103,150.88
104,150.88
105,150.88
106,150.88
107,150.88
108,150.88
109,150.88
110,150.88
111,150.88
112,150.88
113,150.88
114,150.88
115,150.88
116,150.88
117,150.88
118,150.88
119,150.88
120,150.88
121,150.88
122,150.88
123,150.88
124,150.88
125,150.88
126,150.88
127,150.88
128,150.88
129,150.88
130,150.88
131,150.88
132,150.88
133,150.88
134,150.88
135,150.88
136,150.88
137,150.88
138,150.88
139,150.88
140,150.88
141,150.88
142,150.88
143,150.88
144,150.88
145,150.88
146,150.88
147,150.88
148,150.88
149,150.88
150,150.88
151,150.88
152,150.88
153,150.88
154,150.88
155,150.88
156,150.88
157,150.88
158,150.88
159,150.88
160,150.88
161,150.88
162,150.88
163,150.88
164,150.88
165,150.88
166,150.88
167,150.88
168,150.88
169,150.88
170,150.88
171,150.88
172,150.88
173,150.88
174,150.88
175,150.88
176,150.88
177,150.88
178,150.88
179,150.88
180,150.88
181,150.88
182,150.88
183,150.88
184,150.88
185,150.88
186,150.88
187,150.88
188,150.88
189,150.88
190,150.88
191,150.88
192,150.88
193,150.88
194,150.88
195,150.88
196,150.88
197,150.88
198,150.88
199,150.88
200,150.88
201,150.88
202,150.88
203,150.88
204,150.88
205,150.88
206,150.88
207,150.88
208,150.88
209,150.88
210,150.88
211,150.88
212,150.88
213,150.88
214,150.88
215,150.88
216,150.88
217,150.88
218,150.88
219,150.88
220,150.88
221,150.88
222,150.88
223,150.88
224,150.88
225,150.88
226,150.88
227,150.88
228,150.88
229,150.88
230,150.88
231,150.88
232,150.88
233,150.88
234,150.88
235,150.88
236,150.88
237,150.88
238,150.88
239,150.88
240,150.88
241,150.88
242,150.88
243,150.88
244,150.88
245,150.88
246,150.88
247,150.88
248,150.88
249,150.88
250,150.88
251,150.88
252,150.88
253,150.88
254,150.88
255,150.88
256,150.88
257,150.88
258,150.88
259,150.88
260,150.88
261,150.88
262,150.88
263,150.88
264,150.88
265,150.88
266,150.88
267,150.88
268,150.88
269,150.88
270,150.88
271,150.88
272,150.88
273,150.88
274,150.88
275,150.88
276,150.88
277,150.88
278,150.88
279,150.88
280,150.88
281,150.88
282,150.88
283,150.88
284,150.88
285,150.88
286,150.88
287,150.88
288,150.88
289,150.88
290,150.88
291,150.88
292,150.88
293,150.88
294,150.88
295,150.88
296,150.88
297,150.88
298,150.88
299,150.88
300,150.88
301,150.88
302,150.88
303,150.88
304,150.88
305,150.88
306,150.88
307,150.88
308,150.88
309,150.88
310,150.88
311,150.88
312,150.88
313,150.88
314,150.88
315,150.88
316,150.88
317,150.88
318,150.88
319,150.88
320,150.88
321,150.88
322,150.88
323,150.88
324,150.88
325,150.88
326,150.88
327,150.88
328,150.88
329,150.88
330,150.88
331,150.88
332,150.88
333,150.88
334,150.88
335,150.88
336,150.88
337,150.88
338,150.88
339,150.88
340,150.88
341,150.88
342,150.88
343,150.88
344,150.88
345,150.88
346,150.88
347,150.88
348,150.88
349,150.88
350,150.88
351,150.88
352,150.88
353,150.88
354,150.88
355,150.88
356,150.88
357,150.88
358,150.88
359,150.88
360,150.88
361,150.88
362,150.88
363,150.88
364,150.88
365,150.88
366,150.88
367,150.88
368,150.88
369,150.88
370,150.88
371,150.88
372,150.88
373,150.88
374,150.88
375,150.88
376,150.88
377,150.88
378,150.88
379,150.88
380,150.88
381,150.88
382,150.88
383,150.88
384,150.88
385,158.24
386,158.24
387,158.24
388,158.24
389,158.24
390,158.24
391,158.24
392,158.24
393,158.24
394,158.24
395,165.6
396,165.6
397,165.6
398,165.6
399,165.6
400,165.6
401,165.6
402,165.6
403,165.6
404,165.6
405,172.96
406,172.96
407,172.96
408,172.96
409,172.96
410,172.96
411,172.96
412,172.96
413,172.96
414,180.32
415,187.68
416,187.68
417,195.04
418,195.04
419,202.4
420,202.4
421,202.4
422,209.76
423,209.76
424,209.76
425,209.76
426,209.76
427,209.76
428,209.76
429,217.12
430,217.12
431,217.12
432,217.12
433,217.12
434,217.12
435,217.12
436,217.12
437,224.48
438,224.48
439,224.48
440,224.48
441,224.48
442,224.48
443,224.48
444,235.52
445,235.52
446,235.52
447,235.52
448,235.52
449,235.52
450,235.52
451,235.52
452,235.52
453,235.52
454,235.52
455,235.52
456,235.52
457,235.52
458,235.52
459,235.52
460,250.24
461,250.24
462,250.24
463,250.24
464,250.24
465,250.24
466,250.24
467,250.24
468,250.24
469,250.24
470,250.24
471,250.24
472,250.24
473,264.96
474,264.96
475,264.96
476,264.96
477,264.96
478,264.96
479,264.96
480,264.96
481,264.96
482,264.96
483,264.96
484,264.96
485,264.96
486,264.96
487,264.96
488,264.96
489,264.96
490,264.96
491,264.96
