time,light
0,28.52
1,28.52
2,28.52
3,28.52
4,28.52
5,28.52
6,28.52
7,28.52
8,28.52
9,28.52
10,28.52
11,28.52
12,28.52
13,28.52
14,28.52
15,28.52
16,28.52
17,28.52
18,28.52
19,28.52
20,28.52
21,28.52
22,23.0
23,23.0
24,23.0
25,23.0
26,23.0
27,23.0
28,23.0
29,23.0
30,23.0
31,23.0
32,23.0
33,23.0
34,23.0
35,23.0
36,23.0
37,23.0
38,23.0
39,23.0
40,23.0
41,23.0
42,23.0
43,23.0
44,23.0
45,23.0
46,23.0
47,23.0
48,23.0
49,23.0
50,23.0
51,23.0
52,23.0
53,23.0
54,23.0
55,23.0
56,23.0
57,23.0
58,23.0
59,5.06
60,5.98
61,6.44
62,6.44
63,6.44
64,6.44
65,6.44
66,6.44
67,6.44
68,6.44
69,6.44
70,6.44
71,6.44
72,6.44
73,6.44
74,6.44
75,6.44
76,6.44
77,6.44
78,6.44
79,6.44
80,6.44
81,6.44
82,6.44
83,6.44
84,0.46
85,0.46
86,0.46
87,0.46
88,0.46
89,0.46
90,0.46
91,0.46
92,0.46
93,0.46
94,0.46
95,0.46
96,0.46
97,0.46
98,0.46
99,0.46
100,0.46
101,0.46
102,0.46
103,0.46
104,0.46
105,0.46
106,0.46
107,0.46
108,0.46
109,0.46
110,0.46
111,0.46
112,0.46
113,0.46
114,0.46
115,0.46
116,0.46
117,0.46
118,0.46
119,0.46
120,0.46
121,0.46
122,0.46
123,0.46
124,0.46
125,0.46
126,0.46
127,0.46
128,0.46
129,0.46
130,0.46
131,0.46
132,0.46
133,0.46
134,0.46
135,0.46
136,0.46
137,0.46
138,0.46
139,0.46
140,0.46
141,0.46
142,0.46
143,0.46
144,0.46
145,0.46
146,0.46
147,0.46
148,0.46
149,0.46
150,0.46
151,0.46
152,0.46
153,0.46
154,0.46
155,0.46
156,0.46
157,0.46
158,0.46
159,0.46
160,0.46
161,0.46
162,0.46
163,0.46
164,0.46
165,0.46
166,0.46
167,0.46
168,0.46
169,0.46
170,0.46
171,0.46
172,0.46
173,0.46
174,0.46
175,0.46
176,0.46
177,0.46
178,0.46
179,0.46
180,0.46
181,0.46
182,0.46
183,0.46
184,0.46
185,0.46
186,0.46
187,0.46
188,0.46
189,0.46
190,0.46
191,0.46
192,0.46
193,0.46
194,0.46
195,0.46
196,0.46
197,0.46
198,0.46
199,0.46
200,0.46
201,0.46
202,0.46
203,0.46
204,0.46
205,0.46
206,0.46
207,0.46
208,0.46
209,0.46
210,0.46
211,0.46
212,0.46
213,0.46
214,0.46
215,0.46
216,0.46
217,0.46
218,0.46
219,0.46
220,0.46
221,0.46
222,0.46
223,0.46
224,0.46
225,0.46
226,0.46
227,0.46
228,0.46
229,0.46
230,0.46
231,0.46
232,0.46
233,0.46
234,0.46
235,0.46
236,0.46
237,0.46
238,0.46
239,0.46
240,0.46
241,0.46
242,0.46
243,0.46
244,0.46
245,0.46
246,0.46
247,0.46
248,0.46
249,0.46
250,0.46
251,0.46
252,0.46
253,0.46
254,0.46
255,0.46
256,0.46
257,0.46
258,0.46
259,0.46
260,0.46
261,0.46
262,0.46
263,0.46
264,0.46
265,0.46
266,0.46
267,0.46
268,0.46
269,0.46
270,0.46
271,0.46
272,0.46
273,0.46
274,0.46
275,0.46
276,0.46
277,0.46
278,0.46
279,0.46
280,0.46
281,0.46
282,0.46
283,0.46
284,0.46
285,0.46
286,0.46
287,0.46
288,0.46
289,0.46
290,0.46
291,0.46
292,0.46
293,0.46
294,0.46
295,0.46
296,0.46
297,0.46
298,0.46
299,0.46
300,0.46
301,0.46
302,0.46
303,0.46
304,0.46
305,0.46
306,0.46
307,0.46
308,0.46
309,0.46
310,0.46
311,0.46
312,0.46
313,0.46
314,0.46
315,0.46
316,0.46
317,0.46
318,0.46
319,0.46
320,0.46
321,0.46
322,0.46
323,0.46
324,0.46
325,0.46
326,0.46
327,0.46
328,0.46
329,0.92
330,0.92
331,0.92
332,0.92
333,1.38
334,1.38
335,1.84
336,2.76
337,3.22
338,3.68
339,3.68
340,4.14
341,5.06
342,5.06
343,5.98
344,5.98
345,6.9
346,8.28
347,8.28
348,9.2
349,10.12
350,11.04
351,13.8
352,13.8
353,14.72
354,14.72
355,14.72
356,15.64
357,16.56
358,16.56
359,16.56
360,17.48
361,17.48
362,18.4
363,18.4
364,19.32
365,19.32
366,20.24
367,21.16
368,21.16
369,23.0
370,39.56
371,53.36
372,71.76
373,86.48
374,93.84
375,97.52
376,101.2
377,104.88
378,108.56
379,108.56
380,114.08
381,114.08
382,114.08
383,121.44
384,121.44
385,121.44
386,121.44
387,121.44
388,128.8
389,128.8
390,128.8
391,128.8
392,128.8
393,136.16
394,136.16
395,143.52
396,143.52
397,143.52
398,143.52
399,143.52
400,150.88
401,150.88
402,158.24
403,158.24
404,158.24
405,158.24
406,158.24
407,158.24
408,158.24
409,158.24
410,158.24
411,158.24
412,158.24
413,158.24
414,158.24
415,165.6
416,165.6
417,165.6
418,165.6
419,165.6
420,165.6
421,172.96
422,172.96
423,172.96
424,172.96
425,180.32
426,180.32
427,180.32
428,180.32
429,187.68
430,187.68
431,187.68
432,187.68
433,195.04
