time,light
0,71.76
1,71.76
2,71.76
3,71.76
4,71.76
5,71.76
6,71.76
7,71.76
8,71.76
9,71.76
10,71.76
11,71.76
12,71.76
13,71.76
14,71.76
15,71.76
16,71.76
17,71.76
18,71.76
19,71.76
20,71.76
21,71.76
22,71.76
23,71.76
24,71.76
25,71.76
26,71.76
27,71.76
28,71.76
29,71.76
30,71.76
31,71.76
32,71.76
33,71.76
34,71.76
35,71.76
36,71.76
37,71.76
38,71.76
39,71.76
40,71.76
41,71.76
42,71.76
43,71.76
44,71.76
45,71.76
46,71.76
47,71.76
48,71.76
49,71.76
50,71.76
51,71.76
52,71.76
53,71.76
54,71.76
55,71.76
56,71.76
57,71.76
58,71.76
59,71.76
60,71.76
61,71.76
62,71.76
63,71.76
64,71.76
65,71.76
66,71.76
67,71.76
68,71.76
69,71.76
70,71.76
71,71.76
72,41.4
73,41.4
74,41.4
75,41.4
76,41.4
77,41.4
78,41.4
79,41.4
80,41.4
81,41.4
82,41.4
83,41.4
84,41.4
85,41.4
86,41.4
87,41.4
88,41.4
89,41.4
90,41.4
91,41.4
92,41.4
93,41.4
94,41.4
95,41.4
96,41.4
97,41.4
98,41.4
99,41.4
100,41.4
101,41.4
102,41.4
103,41.4
104,41.4
105,41.4
106,41.4
107,41.4
108,41.4
109,41.4
110,41.4
111,41.4
112,41.4
113,41.4
114,41.4
115,41.4
116,41.4
117,41.4
118,41.4
119,41.4
120,41.4
121,41.4
122,41.4
123,41.4
124,41.4
125,41.4
126,41.4
127,41.4
128,41.4
129,41.4
130,39.56
131,39.56
132,41.4
133,41.4
134,41.4
135,41.4
136,41.4
137,41.4
138,39.56
139,39.56
140,39.56
141,39.56
142,39.56
143,39.56
144,39.56
145,39.56
146,39.56
147,39.56
148,39.56
149,39.56
150,39.56
151,39.56
152,39.56
153,39.56
154,39.56
155,39.56
156,39.56
157,39.56
158,39.56
159,39.56
160,39.56
161,39.56
162,39.56
163,39.56
164,39.56
165,39.56
166,39.56
167,39.56
168,39.56
169,39.56
170,39.56
171,39.56
172,39.56
173,39.56
174,39.56
175,39.56
176,39.56
177,39.56
178,39.56
179,39.56
180,39.56
181,39.56
182,39.56
183,39.56
184,39.56
185,39.56
186,39.56
187,39.56
188,39.56
189,39.56
190,39.56
191,39.56
192,39.56
193,39.56
194,39.56
195,39.56
196,39.56
197,39.56
198,39.56
199,39.56
200,39.56
201,39.56
202,39.56
203,39.56
204,39.56
205,39.56
206,39.56
207,39.56
208,39.56
209,39.56
210,39.56
211,39.56
212,39.56
213,39.56
214,39.56
215,39.56
216,39.56
217,39.56
218,39.56
219,39.56
220,39.56
221,39.56
222,39.56
223,39.56
224,39.56
225,39.56
226,39.56
227,39.56
228,39.56
229,39.56
230,39.56
231,39.56
232,39.56
233,39.56
234,39.56
235,39.56
236,39.56
237,39.56
238,39.56
239,39.56
240,39.56
241,39.56
242,39.56
243,39.56
244,39.56
245,39.56
246,39.56
247,39.56
248,39.56
249,39.56
250,39.56
251,39.56
252,39.56
253,39.56
254,39.56
255,39.56
256,39.56
257,39.56
258,39.56
259,39.56
260,39.56
261,39.56
262,39.56
263,39.56
264,39.56
265,39.56
266,39.56
267,39.56
268,39.56
269,39.56
270,39.56
271,39.56
272,39.56
273,39.56
274,39.56
275,39.56
276,39.56
277,39.56
278,39.56
279,39.56
280,39.56
281,39.56
282,39.56
283,39.56
284,39.56
285,39.56
286,39.56
287,39.56
288,39.56
289,39.56
290,39.56
291,39.56
292,39.56
293,39.56
294,39.56
295,39.56
296,39.56
297,39.56
298,39.56
299,39.56
300,39.56
301,39.56
302,39.56
303,39.56
304,39.56
305,39.56
306,39.56
307,39.56
308,39.56
309,39.56
310,39.56
311,39.56
312,39.56
313,39.56
314,39.56
315,39.56
316,39.56
317,39.56
318,39.56
319,39.56
320,39.56
321,39.56
322,39.56
323,39.56
324,39.56
325,39.56
326,39.56
327,39.56
328,39.56
329,39.56
330,39.56
331,39.56
332,39.56
333,39.56
334,39.56
335,39.56
336,41.4
337,41.4
338,41.4
339,41.4
340,41.4
341,41.4
342,41.4
343,41.4
344,41.4
345,41.4
346,43.24
347,43.24
348,45.08
349,46.92
350,46.92
351,46.92
352,46.92
353,48.76
354,48.76
355,48.76
356,50.6
357,50.6
358,53.36
359,57.04
360,57.04
361,57.04
362,57.04
363,57.04
364,57.04
365,60.72
366,60.72
367,60.72
368,60.72
369,60.72
370,60.72
371,60.72
372,64.4
373,64.4
374,64.4
375,71.76
376,104.88
377,279.68
378,323.84
379,353.28
380,382.72
381,382.72
382,397.44
383,397.44
384,412.16
