time,light
0,180.32
1,180.32
2,180.32
3,180.32
4,180.32
5,180.32
6,180.32
7,180.32
8,180.32
9,180.32
10,180.32
11,180.32
12,180.32
13,180.32
14,180.32
15,180.32
16,180.32
17,180.32
18,180.32
19,180.32
20,180.32
21,180.32
22,180.32
23,180.32
24,180.32
25,180.32
26,180.32
27,180.32
28,180.32
29,180.32
30,180.32
31,180.32
32,180.32
33,180.32
34,180.32
35,180.32
36,180.32
37,180.32
38,180.32
39,180.32
40,180.32
41,180.32
42,180.32
43,180.32
44,180.32
45,180.32
46,180.32
47,180.32
48,180.32
49,180.32
50,180.32
51,180.32
52,180.32
53,180.32
54,180.32
55,180.32
56,180.32
57,180.32
58,180.32
59,180.32
60,180.32
61,180.32
62,180.32
63,180.32
64,180.32
65,180.32
66,180.32
67,180.32
68,180.32
69,180.32
70,180.32
71,180.32
72,180.32
73,180.32
74,180.32
75,180.32
76,180.32
77,180.32
78,180.32
79,180.32
80,180.32
81,180.32
82,180.32
83,180.32
84,180.32
85,180.32
86,180.32
87,180.32
88,180.32
89,180.32
90,180.32
91,180.32
92,180.32
93,180.32
94,180.32
95,180.32
96,180.32
97,180.32
98,180.32
99,180.32
100,180.32
101,180.32
102,180.32
103,180.32
104,180.32
105,180.32
106,180.32
107,180.32
108,180.32
109,180.32
110,180.32
111,180.32
112,180.32
113,180.32
114,180.32
115,180.32
116,180.32
117,180.32
118,180.32
119,180.32
120,180.32
121,180.32
122,180.32
123,180.32
124,180.32
125,180.32
126,180.32
127,180.32
128,180.32
129,180.32
130,180.32
131,180.32
132,180.32
133,180.32
134,180.32
135,180.32
136,180.32
137,180.32
138,180.32
139,180.32
140,180.32
141,180.32
142,180.32
143,180.32
144,180.32
145,180.32
146,180.32
147,180.32
148,180.32
149,180.32
150,180.32
151,180.32
152,180.32
153,180.32
154,180.32
155,180.32
156,180.32
157,180.32
158,180.32
159,180.32
160,180.32
161,180.32
162,180.32
163,180.32
164,180.32
165,180.32
166,180.32
167,180.32
168,180.32
169,180.32
170,180.32
171,180.32
172,180.32
173,180.32
174,180.32
175,180.32
176,180.32
177,180.32
178,180.32
179,180.32
180,180.32
181,180.32
182,180.32
183,180.32
184,180.32
185,180.32
186,180.32
187,180.32
188,180.32
189,180.32
190,180.32
191,180.32
192,180.32
193,180.32
194,180.32
195,180.32
196,180.32
197,180.32
198,180.32
199,180.32
200,180.32
201,180.32
202,180.32
203,180.32
204,180.32
205,180.32
206,180.32
207,180.32
208,180.32
209,180.32
210,180.32
211,180.32
212,180.32
213,180.32
214,180.32
215,180.32
216,180.32
217,180.32
218,180.32
219,180.32
220,180.32
221,180.32
222,180.32
223,180.32
224,180.32
225,180.32
226,180.32
227,180.32
228,180.32
229,180.32
230,180.32
231,180.32
232,180.32
233,180.32
234,180.32
235,180.32
236,180.32
237,180.32
238,180.32
239,180.32
240,180.32
241,180.32
242,180.32
243,180.32
244,180.32
245,180.32
246,180.32
247,180.32
248,180.32
249,180.32
250,180.32
251,180.32
252,180.32
253,180.32
254,180.32
255,180.32
256,180.32
257,180.32
258,180.32
259,180.32
260,180.32
261,180.32
262,180.32
263,180.32
264,180.32
265,180.32
266,180.32
267,180.32
268,180.32
269,180.32
270,180.32
271,180.32
272,180.32
273,180.32
274,180.32
275,180.32
276,180.32
277,180.32
278,180.32
279,180.32
280,180.32
281,180.32
282,180.32
283,180.32
284,180.32
285,180.32
286,172.96
287,180.32
288,180.32
289,180.32
290,180.32
291,180.32
292,180.32
293,180.32
294,180.32
295,180.32
296,172.96
297,180.32
298,172.96
299,172.96
300,172.96
301,172.96
302,172.96
303,172.96
304,172.96
305,172.96
306,172.96
307,172.96
308,172.96
309,172.96
310,172.96
311,172.96
312,172.96
313,172.96
314,172.96
315,172.96
316,172.96
317,172.96
318,172.96
319,172.96
320,172.96
321,172.96
322,172.96
323,172.96
324,172.96
325,172.96
326,172.96
327,172.96
328,172.96
329,172.96
330,172.96
331,172.96
332,172.96
333,172.96
334,172.96
335,172.96
336,172.96
337,172.96
338,172.96
339,172.96
340,172.96
341,172.96
342,172.96
343,172.96
344,172.96
345,172.96
346,172.96
347,172.96
348,172.96
349,172.96
350,172.96
351,172.96
352,172.96
353,172.96
354,172.96
355,172.96
356,172.96
357,172.96
358,172.96
359,180.32
360,180.32
361,180.32
362,180.32
363,180.32
364,180.32
365,180.32
366,180.32
367,180.32
368,180.32
369,180.32
370,180.32
371,180.32
372,180.32
373,180.32
374,180.32
375,180.32
376,180.32
377,180.32
378,180.32
379,180.32
380,180.32
381,180.32
382,180.32
383,187.68
384,187.68
385,187.68
386,187.68
387,187.68
388,187.68
389,187.68
390,187.68
391,187.68
392,187.68
393,195.04
394,195.04
395,195.04
396,195.04
397,195.04
398,195.04
399,202.4
400,202.4
401,202.4
402,202.4
403,202.4
404,202.4
405,202.4
406,202.4
407,209.76
408,209.76
409,209.76
410,209.76
411,209.76
412,217.12
413,224.48
414,279.68
415,338.56
416,353.28
417,353.28
418,353.28
419,323.84
420,323.84
421,323.84
422,323.84
423,323.84
424,323.84
425,338.56
426,338.56
427,338.56
428,353.28
429,353.28
430,353.28
431,353.28
432,353.28
433,353.28
434,353.28
435,368.0
436,368.0
437,368.0
438,382.72
439,382.72
440,382.72
441,382.72
442,382.72
443,382.72
444,382.72
445,368.0
446,368.0
447,382.72
448,382.72
449,382.72
450,382.72
451,382.72
452,397.44
453,397.44
454,397.44
455,397.44
456,397.44
457,412.16
458,412.16
459,412.16
460,412.16
461,412.16
462,412.16
463,426.88
464,426.88
465,426.88
466,426.88
467,426.88
468,426.88
469,441.6
470,441.6
471,441.6
472,441.6
473,441.6
474,441.6
475,441.6
476,456.32
477,456.32
478,456.32
479,456.32
480,478.4
481,478.4
482,478.4
483,478.4
484,478.4
485,478.4
486,507.84
487,507.84
488,507.84
489,507.84
490,507.84
491,507.84
492,507.84
493,507.84
494,537.28
495,537.28
496,537.28
497,537.28
498,537.28
499,537.28
500,537.28
501,537.28
502,537.28
503,537.28
504,566.72
505,566.72
506,566.72
507,566.72
508,566.72
509,566.72
510,566.72
511,566.72
512,566.72
513,566.72
514,566.72
515,566.72
516,566.72
517,566.72
518,566.72
519,566.72
520,596.16
521,596.16
522,596.16
523,596.16
524,596.16
525,625.6
526,625.6
527,625.6
528,625.6
529,625.6
530,625.6
531,625.6
532,625.6
533,625.6
534,625.6
535,625.6
536,655.04
537,655.04
538,655.04
539,655.04
540,655.04
541,655.04
542,655.04
543,684.48
544,684.48
545,684.48
546,684.48
547,684.48
548,713.92
549,713.92
550,713.92
551,713.92
552,713.92
553,743.36
554,743.36
555,743.36
556,743.36
557,743.36
558,743.36
559,743.36
560,743.36
561,772.8
562,772.8
563,772.8
564,772.8
565,772.8
566,772.8
567,772.8
568,802.24
569,802.24
570,802.24
571,802.24
572,802.24
573,802.24
574,802.24
575,802.24
576,802.24
577,802.24
578,831.68
579,831.68
580,831.68
581,831.68
582,831.68
583,831.68
584,831.68
585,861.12
586,861.12
587,861.12
588,861.12
589,861.12
590,861.12
591,861.12
592,890.56
593,890.56
594,890.56
595,890.56
596,890.56
597,890.56
598,890.56
599,890.56
600,890.56
601,920.0
602,920.0
603,920.0
604,920.0
605,920.0
606,920.0
607,920.0
608,964.16
609,920.0
610,964.16
611,964.16
612,964.16
613,964.16
614,964.16
615,964.16
616,964.16
617,964.16
618,964.16
619,964.16
620,964.16
621,964.16
622,964.16
623,920.0
624,964.16
625,964.16
626,964.16
627,964.16
628,964.16
629,964.16
630,1023.04
631,1023.04
632,1023.04
633,1023.04
634,1023.04
635,1023.04
636,1023.04
637,1023.04
638,1023.04
639,1023.04
640,1023.04
641,1023.04
642,1023.04
643,1023.04
644,1023.04
645,1023.04
646,1023.04
647,1023.04
648,1023.04
649,1023.04
650,1023.04
651,1023.04
652,1023.04
653,1023.04
654,1023.04
655,1023.04
656,1023.04
657,964.16
658,964.16
659,890.56
660,964.16
661,964.16
662,964.16
663,964.16
664,964.16
665,964.16
666,964.16
667,964.16
668,964.16
669,964.16
670,964.16
671,964.16
672,964.16
673,1023.04
674,1023.04
675,964.16
676,964.16
677,964.16
678,964.16
679,964.16
680,964.16
681,964.16
682,964.16
683,964.16
684,964.16
685,964.16
686,964.16
687,831.68
688,861.12
689,920.0
690,890.56
691,920.0
692,890.56
693,802.24
694,861.12
695,920.0
696,920.0
697,890.56
698,890.56
699,920.0
700,964.16
701,802.24
702,802.24
703,861.12
704,861.12
705,861.12
706,890.56
707,890.56
708,920.0
709,920.0
710,920.0
711,890.56
712,890.56
713,920.0
714,920.0
715,920.0
716,920.0
717,920.0
718,920.0
719,890.56
720,890.56
721,890.56
722,920.0
723,964.16
724,964.16
725,920.0
726,920.0
727,861.12
728,861.12
729,861.12
730,890.56
731,861.12
732,831.68
733,861.12
734,861.12
735,890.56
736,890.56
737,890.56
738,890.56
739,920.0
740,920.0
741,890.56
742,890.56
743,890.56
744,890.56
745,920.0
746,890.56
747,890.56
748,890.56
749,861.12
750,861.12
751,861.12
752,861.12
753,861.12
754,861.12
755,890.56
756,861.12
757,861.12
758,831.68
759,802.24
760,831.68
761,831.68
762,831.68
763,831.68
764,831.68
765,861.12
766,861.12
767,861.12
768,890.56
769,890.56
770,861.12
771,861.12
772,861.12
773,861.12
774,831.68
775,890.56
776,890.56
777,890.56
778,861.12
779,802.24
780,802.24
781,861.12
782,861.12
783,861.12
784,861.12
785,890.56
786,831.68
787,831.68
788,861.12
789,861.12
790,861.12
791,802.24
792,772.8
793,802.24
794,831.68
795,831.68
796,861.12
797,861.12
798,890.56
799,861.12
800,861.12
801,890.56
802,890.56
803,890.56
804,890.56
805,890.56
806,831.68
807,802.24
808,802.24
809,802.24
810,831.68
811,713.92
812,831.68
813,831.68
814,831.68
815,831.68
816,831.68
817,831.68
818,831.68
819,831.68
820,831.68
821,802.24
822,802.24
823,772.8
824,772.8
825,684.48
826,655.04
827,743.36
828,772.8
829,772.8
830,831.68
831,802.24
832,802.24
833,743.36
834,713.92
835,684.48
836,655.04
837,713.92
838,743.36
839,743.36
840,743.36
841,743.36
842,772.8
843,772.8
844,802.24
845,802.24
846,772.8
847,772.8
848,772.8
849,772.8
850,772.8
851,743.36
852,772.8
853,743.36
854,772.8
855,743.36
856,743.36
857,772.8
858,743.36
859,743.36
860,743.36
861,743.36
862,743.36
863,743.36
864,743.36
865,772.8
866,772.8
867,713.92
868,713.92
869,625.6
870,684.48
871,655.04
872,684.48
873,684.48
874,684.48
875,684.48
876,713.92
877,713.92
878,713.92
879,713.92
880,684.48
881,684.48
882,655.04
883,655.04
884,625.6
885,596.16
886,596.16
887,596.16
888,566.72
889,566.72
890,596.16
891,596.16
892,596.16
893,566.72
894,596.16
895,625.6
896,684.48
897,684.48
898,684.48
899,684.48
900,684.48
901,684.48
902,684.48
903,655.04
904,655.04
905,625.6
906,596.16
907,596.16
908,596.16
909,625.6
910,566.72
911,625.6
912,596.16
913,625.6
914,625.6
915,625.6
916,596.16
917,625.6
918,625.6
919,625.6
920,596.16
921,625.6
922,625.6
923,625.6
924,625.6
925,625.6
926,625.6
927,625.6
928,625.6
929,625.6
930,625.6
931,625.6
932,625.6
933,625.6
934,596.16
935,596.16
936,596.16
937,596.16
938,596.16
939,566.72
940,566.72
941,566.72
942,566.72
943,537.28
944,537.28
945,537.28
946,537.28
947,537.28
948,537.28
949,507.84
950,507.84
951,537.28
952,537.28
953,537.28
954,507.84
955,478.4
956,478.4
957,478.4
958,478.4
959,478.4
960,507.84
961,507.84
962,507.84
963,507.84
964,507.84
965,507.84
966,507.84
967,507.84
968,507.84
969,507.84
970,507.84
971,507.84
972,507.84
973,507.84
974,507.84
975,507.84
976,507.84
977,478.4
978,478.4
979,456.32
980,456.32
981,456.32
982,456.32
983,456.32
984,441.6
985,441.6
986,426.88
987,412.16
988,441.6
989,441.6
990,441.6
991,426.88
992,426.88
993,426.88
994,426.88
995,412.16
996,412.16
997,397.44
998,397.44
999,397.44
1000,397.44
1001,382.72
1002,382.72
1003,397.44
1004,397.44
1005,397.44
1006,397.44
1007,397.44
1008,397.44
1009,397.44
1010,397.44
1011,382.72
1012,382.72
1013,382.72
1014,382.72
1015,382.72
1016,397.44
1017,382.72
1018,382.72
1019,382.72
1020,382.72
1021,382.72
1022,397.44
1023,397.44
1024,382.72
1025,397.44
1026,397.44
1027,382.72
1028,382.72
1029,382.72
1030,382.72
1031,368.0
1032,368.0
1033,368.0
1034,368.0
1035,353.28
1036,353.28
1037,353.28
1038,353.28
1039,353.28
1040,353.28
1041,353.28
1042,353.28
1043,353.28
1044,353.28
1045,353.28
1046,353.28
1047,353.28
1048,353.28
1049,338.56
1050,338.56
1051,338.56
1052,338.56
1053,338.56
1054,323.84
1055,323.84
1056,323.84
1057,309.12
1058,309.12
1059,309.12
1060,309.12
1061,309.12
1062,309.12
1063,309.12
1064,309.12
1065,309.12
1066,309.12
1067,309.12
1068,309.12
1069,309.12
1070,294.4
1071,294.4
1072,294.4
1073,294.4
1074,294.4
1075,294.4
1076,294.4
1077,294.4
1078,294.4
1079,279.68
1080,279.68
1081,279.68
1082,279.68
1083,279.68
1084,279.68
1085,264.96
1086,264.96
1087,264.96
1088,264.96
1089,264.96
