time,light
0,172.96
1,165.6
2,165.6
3,165.6
4,165.6
5,165.6
6,165.6
7,165.6
8,165.6
9,165.6
10,165.6
11,165.6
12,165.6
13,165.6
14,165.6
15,165.6
16,165.6
17,165.6
18,165.6
19,165.6
20,165.6
21,165.6
22,165.6
23,165.6
24,165.6
25,165.6
26,165.6
27,165.6
28,165.6
29,165.6
30,165.6
31,165.6
32,165.6
33,165.6
34,165.6
35,165.6
36,165.6
37,165.6
38,165.6
39,165.6
40,165.6
41,165.6
42,165.6
43,165.6
44,165.6
45,165.6
46,165.6
47,165.6
48,165.6
49,165.6
50,165.6
51,165.6
52,165.6
53,165.6
54,165.6
55,165.6
56,165.6
57,165.6
58,165.6
59,165.6
60,165.6
61,165.6
62,165.6
63,165.6
64,165.6
65,165.6
66,165.6
67,165.6
68,165.6
69,165.6
70,165.6
71,165.6
72,165.6
73,165.6
74,165.6
75,165.6
76,165.6
77,165.6
78,165.6
79,165.6
80,165.6
81,165.6
82,165.6
83,165.6
84,165.6
85,165.6
86,165.6
87,165.6
88,165.6
89,165.6
90,165.6
91,165.6
92,165.6
93,165.6
94,165.6
95,165.6
96,165.6
97,165.6
98,165.6
99,165.6
100,165.6
101,165.6
102,165.6
103,165.6
104,165.6
105,165.6
106,165.6
107,165.6
108,165.6
109,165.6
110,165.6
111,165.6
112,165.6
113,165.6
114,165.6
115,165.6
116,165.6
117,165.6
118,165.6
119,165.6
120,165.6
121,165.6
122,165.6
123,165.6
124,165.6
125,165.6
126,165.6
127,165.6
128,165.6
129,165.6
130,165.6
131,165.6
132,165.6
133,165.6
134,165.6
135,165.6
136,165.6
137,165.6
138,165.6
139,165.6
140,165.6
141,165.6
142,165.6
143,165.6
144,165.6
145,165.6
146,165.6
147,165.6
148,165.6
149,165.6
150,165.6
151,165.6
152,165.6
153,165.6
154,165.6
155,165.6
156,165.6
157,165.6
158,165.6
159,165.6
160,165.6
161,165.6
162,165.6
163,165.6
164,165.6
165,165.6
166,165.6
167,165.6
168,165.6
169,165.6
170,165.6
171,165.6
172,165.6
173,165.6
174,165.6
175,165.6
176,165.6
177,165.6
178,165.6
179,165.6
180,165.6
181,165.6
182,165.6
183,165.6
184,165.6
185,165.6
186,165.6
187,165.6
188,165.6
189,165.6
190,165.6
191,165.6
192,165.6
193,165.6
194,165.6
195,165.6
196,165.6
197,165.6
198,165.6
199,165.6
200,165.6
201,165.6
202,165.6
203,165.6
204,165.6
205,165.6
206,165.6
207,165.6
208,165.6
209,165.6
210,165.6
211,165.6
212,172.96
213,172.96
214,172.96
215,172.96
216,172.96
217,172.96
218,172.96
219,172.96
220,180.32
221,187.68
222,187.68
223,187.68
224,195.04
225,195.04
226,195.04
227,195.04
228,202.4
229,202.4
230,202.4
231,209.76
232,209.76
233,209.76
234,338.56
235,353.28
236,368.0
237,368.0
238,382.72
239,397.44
240,397.44
241,412.16
242,412.16
243,441.6
244,441.6
245,456.32
246,478.4
247,507.84
248,507.84
249,507.84
250,537.28
251,566.72
252,566.72
253,566.72
254,596.16
255,596.16
256,596.16
257,625.6
258,655.04
259,655.04
260,684.48
261,684.48
262,684.48
263,713.92
264,713.92
265,743.36
266,772.8
267,802.24
268,831.68
269,831.68
270,861.12
271,861.12
272,861.12
273,890.56
274,890.56
275,964.16
276,1023.04
277,1023.04
278,1023.04
279,1081.92
280,1081.92
281,1140.8
282,1140.8
283,1140.8
284,1140.8
285,1199.68
286,1199.68
287,1199.68
288,1258.56
289,1258.56
290,1258.56
291,1317.44
292,1376.32
293,1376.32
294,1376.32
295,1435.2
296,1435.2
297,1435.2
298,1435.2
299,1435.2
300,1435.2
301,1435.2
302,1494.08
303,1494.08
304,1494.08
305,1494.08
306,1494.08
307,1494.08
308,1494.08
309,1494.08
310,1494.08
311,1494.08
312,1494.08
313,1494.08
314,1494.08
315,1494.08
316,1494.08
317,1494.08
318,1494.08
319,1494.08
320,1494.08
321,1494.08
322,1494.08
323,1494.08
324,1552.96
325,1611.84
326,1670.72
327,1729.6
328,1729.6
329,1788.48
330,1788.48
