time,light
0,114.08
1,121.44
2,114.08
3,114.08
4,114.08
5,114.08
6,114.08
7,108.56
8,108.56
9,108.56
10,114.08
11,114.08
12,114.08
13,114.08
14,114.08
15,114.08
16,114.08
17,114.08
18,114.08
19,114.08
20,114.08
21,114.08
22,114.08
23,114.08
24,114.08
25,114.08
26,114.08
27,114.08
28,114.08
29,114.08
30,114.08
31,114.08
32,114.08
33,114.08
34,114.08
35,114.08
36,114.08
37,114.08
38,114.08
39,114.08
40,114.08
41,114.08
42,114.08
43,114.08
44,114.08
45,114.08
46,114.08
47,114.08
48,114.08
49,114.08
50,114.08
51,114.08
52,114.08
53,114.08
54,114.08
55,114.08
56,114.08
57,114.08
58,114.08
59,114.08
60,114.08
61,114.08
62,114.08
63,114.08
64,114.08
65,114.08
66,114.08
67,114.08
68,114.08
69,114.08
70,114.08
71,114.08
72,114.08
73,114.08
74,114.08
75,114.08
76,114.08
77,114.08
78,114.08
79,114.08
80,114.08
81,114.08
82,114.08
83,114.08
84,114.08
85,114.08
86,114.08
87,114.08
88,114.08
89,114.08
90,114.08
91,114.08
92,114.08
93,114.08
94,114.08
95,114.08
96,114.08
97,114.08
98,114.08
99,114.08
100,114.08
101,114.08
102,114.08
103,114.08
104,108.56
105,108.56
106,108.56
107,108.56
108,108.56
109,108.56
110,108.56
111,108.56
112,108.56
113,108.56
114,108.56
115,108.56
116,108.56
117,108.56
118,108.56
119,108.56
120,108.56
121,108.56
122,108.56
123,108.56
124,108.56
125,108.56
126,108.56
127,108.56
128,108.56
129,108.56
130,108.56
131,108.56
132,108.56
133,108.56
134,108.56
135,108.56
136,108.56
137,108.56
138,108.56
139,108.56
140,108.56
141,108.56
142,108.56
143,108.56
144,108.56
145,108.56
146,108.56
147,108.56
148,108.56
149,108.56
150,108.56
151,108.56
152,108.56
153,108.56
154,108.56
155,108.56
156,108.56
157,108.56
158,108.56
159,108.56
160,108.56
161,108.56
162,108.56
163,108.56
164,108.56
165,108.56
166,108.56
167,108.56
168,108.56
169,108.56
170,108.56
171,108.56
172,108.56
173,108.56
174,108.56
175,108.56
176,108.56
177,108.56
178,108.56
179,108.56
180,108.56
181,108.56
182,108.56
183,108.56
184,108.56
185,108.56
186,108.56
187,108.56
188,108.56
189,108.56
190,108.56
191,108.56
192,108.56
193,108.56
194,108.56
195,108.56
196,108.56
197,108.56
198,108.56
199,108.56
200,108.56
201,108.56
202,108.56
203,108.56
204,108.56
205,108.56
206,108.56
207,114.08
208,114.08
209,114.08
210,114.08
211,114.08
212,114.08
213,114.08
214,114.08
215,114.08
216,114.08
217,114.08
218,114.08
219,114.08
220,114.08
221,121.44
222,121.44
223,121.44
224,121.44
225,128.8
226,128.8
227,128.8
228,128.8
229,128.8
230,128.8
231,128.8
232,128.8
233,128.8
234,136.16
235,136.16
236,235.52
237,235.52
238,250.24
239,264.96
240,279.68
241,309.12
242,323.84
243,338.56
244,338.56
245,338.56
246,353.28
247,412.16
248,441.6
249,441.6
250,456.32
251,478.4
252,478.4
253,478.4
254,507.84
255,566.72
256,566.72
257,596.16
258,625.6
259,625.6
260,655.04
261,655.04
262,655.04
263,655.04
264,684.48
265,684.48
266,713.92
267,684.48
268,713.92
269,684.48
270,743.36
271,743.36
272,802.24
273,802.24
274,831.68
275,890.56
276,920.0
277,920.0
278,890.56
279,964.16
280,1023.04
281,1023.04
282,1081.92
283,1081.92
284,1023.04
285,1081.92
286,1199.68
287,1258.56
288,1258.56
289,1258.56
290,1317.44
291,1376.32
292,1376.32
293,1376.32
294,1376.32
295,1376.32
296,1317.44
297,1376.32
298,1376.32
299,1435.2
300,1435.2
301,1435.2
302,1435.2
303,1435.2
304,1435.2
305,1435.2
306,1435.2
307,1435.2
308,1435.2
309,1435.2
310,1435.2
311,1435.2
312,1376.32
313,1435.2
314,1435.2
315,1435.2
316,1494.08
317,1435.2
318,1435.2
319,1435.2
320,1494.08
321,1494.08
322,1494.08
323,1494.08
324,1494.08
325,1494.08
326,1494.08
327,1494.08
328,1494.08
329,1435.2
330,1376.32
331,1317.44
332,1317.44
333,1317.44
334,1376.32
335,1435.2
336,1435.2
337,1435.2
338,1376.32
339,1376.32
340,1376.32
341,1317.44
342,1258.56
343,1199.68
344,1140.8
345,1199.68
346,1140.8
347,1140.8
348,1140.8
349,1023.04
350,1081.92
351,1140.8
352,1140.8
353,1081.92
354,1081.92
355,1081.92
356,1081.92
357,1081.92
358,1023.04
359,1023.04
360,1023.04
361,964.16
362,964.16
363,920.0
364,1023.04
365,1023.04
366,1023.04
367,1081.92
368,1081.92
369,1081.92
370,1081.92
371,1081.92
372,1023.04
373,1023.04
374,1023.04
375,1023.04
376,964.16
377,964.16
378,1023.04
379,1081.92
380,1081.92
381,1081.92
382,1081.92
383,1081.92
384,1081.92
385,1023.04
386,1023.04
387,964.16
388,1023.04
389,1023.04
390,964.16
391,964.16
392,964.16
393,964.16
394,964.16
395,1023.04
396,802.24
397,861.12
398,964.16
399,964.16
400,1023.04
401,964.16
402,964.16
403,964.16
404,890.56
405,772.8
406,802.24
407,890.56
408,861.12
409,831.68
410,713.92
411,625.6
412,596.16
413,713.92
414,831.68
415,772.8
416,713.92
417,684.48
418,684.48
419,713.92
420,713.92
421,684.48
422,772.8
423,772.8
424,743.36
425,743.36
426,684.48
427,684.48
428,655.04
429,655.04
430,625.6
431,625.6
432,625.6
433,566.72
434,596.16
435,507.84
436,478.4
437,456.32
438,537.28
439,537.28
440,537.28
441,537.28
442,537.28
443,507.84
444,478.4
445,478.4
446,456.32
447,456.32
448,441.6
449,382.72
450,397.44
451,412.16
452,397.44
453,397.44
454,353.28
455,368.0
456,353.28
457,353.28
458,353.28
459,368.0
460,368.0
461,368.0
462,353.28
463,353.28
464,338.56
465,338.56
466,353.28
467,353.28
468,353.28
469,353.28
470,353.28
471,353.28
472,353.28
473,353.28
474,338.56
475,338.56
476,309.12
477,294.4
478,294.4
479,294.4
480,294.4
481,294.4
482,294.4
483,294.4
484,294.4
485,294.4
486,294.4
487,294.4
488,294.4
489,294.4
490,279.68
491,279.68
492,279.68
493,264.96
494,264.96
495,264.96
496,250.24
497,250.24
498,250.24
499,250.24
500,250.24
501,250.24
502,250.24
503,250.24
504,250.24
505,250.24
506,235.52
507,235.52
508,235.52
509,235.52
510,235.52
511,235.52
512,235.52
513,235.52
514,235.52
515,235.52
516,235.52
517,235.52
518,224.48
519,224.48
520,224.48
521,217.12
522,209.76
523,202.4
524,195.04
525,195.04
526,195.04
527,195.04
528,187.68
529,187.68
530,180.32
531,180.32
532,180.32
533,172.96
534,172.96
535,172.96
536,172.96
537,165.6
538,165.6
539,165.6
540,165.6
541,165.6
542,165.6
543,165.6
544,158.24
545,158.24
546,158.24
547,158.24
548,158.24
549,158.24
550,158.24
551,158.24
552,158.24
553,158.24
554,143.52
555,136.16
556,136.16
557,143.52
558,143.52
559,143.52
560,136.16
561,136.16
562,136.16
563,136.16
564,136.16
565,136.16
566,128.8
567,128.8
568,128.8
569,128.8
570,128.8
571,128.8
572,128.8
573,121.44
574,121.44
575,114.08
576,114.08
577,114.08
578,114.08
579,114.08
580,114.08
581,114.08
582,114.08
583,114.08
584,114.08
585,114.08
586,114.08
587,114.08
588,114.08
589,114.08
590,114.08
591,108.56
592,114.08
593,114.08
594,114.08
595,114.08
596,114.08
597,114.08
598,114.08
599,114.08
600,114.08
601,114.08
602,114.08
603,114.08
604,114.08
605,114.08
606,114.08
607,114.08
608,114.08
609,114.08
610,114.08
611,114.08
612,114.08
613,114.08
614,114.08
615,114.08
616,114.08
617,114.08
618,114.08
619,114.08
620,114.08
621,114.08
622,104.88
623,114.08
624,114.08
625,114.08
626,114.08
627,114.08
628,114.08
629,114.08
630,114.08
631,114.08
632,114.08
633,114.08
634,114.08
635,114.08
636,114.08
637,114.08
638,114.08
639,114.08
640,114.08
641,114.08
642,114.08
643,114.08
644,114.08
645,114.08
646,114.08
647,114.08
648,114.08
649,114.08
650,114.08
651,114.08
652,114.08
653,114.08
654,114.08
655,114.08
656,114.08
657,114.08
658,114.08
659,114.08
660,114.08
661,114.08
662,114.08
663,114.08
664,114.08
665,114.08
666,114.08
667,114.08
668,114.08
669,104.88
670,114.08
671,114.08
