time,light
0,150.88
1,143.52
2,150.88
3,150.88
4,150.88
5,158.24
6,150.88
7,150.88
8,150.88
9,158.24
10,158.24
11,143.52
12,136.16
13,136.16
14,143.52
15,136.16
16,128.8
17,128.8
18,128.8
19,128.8
20,136.16
21,150.88
22,143.52
23,143.52
24,143.52
25,143.52
26,143.52
27,143.52
28,143.52
29,143.52
30,143.52
31,143.52
32,143.52
33,143.52
34,143.52
35,143.52
36,143.52
37,143.52
38,143.52
39,150.88
40,143.52
41,143.52
42,143.52
43,143.52
44,143.52
45,143.52
46,143.52
47,143.52
48,143.52
49,143.52
50,143.52
51,143.52
52,143.52
53,143.52
54,143.52
55,143.52
56,143.52
57,143.52
58,150.88
59,143.52
60,143.52
61,143.52
62,143.52
63,143.52
64,143.52
65,143.52
66,143.52
67,143.52
68,143.52
69,143.52
70,143.52
71,143.52
72,143.52
73,143.52
74,143.52
75,150.88
76,143.52
77,143.52
78,143.52
79,143.52
80,143.52
81,143.52
82,143.52
83,143.52
84,143.52
85,143.52
86,143.52
87,143.52
88,143.52
89,143.52
90,143.52
91,143.52
92,143.52
93,150.88
94,143.52
95,143.52
96,143.52
97,150.88
98,143.52
99,143.52
100,143.52
101,143.52
102,143.52
103,143.52
104,143.52
105,143.52
106,143.52
107,143.52
108,143.52
109,150.88
110,143.52
111,143.52
112,143.52
113,143.52
114,143.52
115,143.52
116,143.52
117,143.52
118,150.88
119,143.52
120,143.52
121,143.52
122,143.52
123,143.52
124,143.52
125,143.52
126,143.52
127,150.88
128,143.52
129,143.52
130,143.52
131,143.52
132,143.52
133,143.52
134,143.52
135,143.52
136,143.52
137,143.52
138,143.52
139,143.52
140,143.52
141,143.52
142,143.52
143,143.52
144,143.52
145,143.52
146,143.52
147,150.88
148,143.52
149,143.52
150,143.52
151,143.52
152,143.52
153,143.52
154,143.52
155,143.52
156,143.52
157,143.52
158,143.52
159,143.52
160,143.52
161,143.52
162,143.52
163,143.52
164,143.52
165,143.52
166,143.52
167,143.52
168,143.52
169,143.52
170,143.52
171,143.52
172,143.52
173,143.52
174,143.52
175,143.52
176,143.52
177,143.52
178,143.52
179,143.52
180,143.52
181,143.52
182,143.52
183,143.52
184,143.52
185,143.52
186,143.52
187,143.52
188,143.52
189,143.52
190,143.52
191,143.52
192,143.52
193,143.52
194,143.52
195,143.52
196,143.52
197,143.52
198,143.52
199,143.52
200,143.52
201,143.52
202,143.52
203,143.52
204,143.52
205,143.52
206,143.52
207,143.52
208,143.52
209,143.52
210,143.52
211,143.52
212,143.52
213,143.52
214,143.52
215,143.52
216,143.52
217,143.52
218,150.88
219,143.52
220,143.52
221,143.52
222,143.52
223,143.52
224,143.52
225,143.52
226,143.52
227,143.52
228,143.52
229,143.52
230,143.52
231,143.52
232,143.52
233,143.52
234,143.52
235,143.52
236,143.52
237,143.52
238,143.52
239,143.52
240,143.52
241,143.52
242,143.52
243,143.52
244,143.52
245,143.52
246,143.52
247,143.52
248,143.52
249,143.52
250,143.52
251,143.52
252,143.52
253,143.52
254,143.52
255,143.52
256,143.52
257,143.52
258,143.52
259,143.52
260,143.52
261,143.52
262,143.52
263,143.52
264,143.52
265,143.52
266,143.52
267,143.52
268,143.52
269,143.52
270,143.52
271,143.52
272,143.52
273,143.52
274,143.52
275,143.52
276,143.52
277,143.52
278,143.52
279,143.52
280,143.52
281,143.52
282,143.52
283,143.52
284,143.52
285,143.52
286,143.52
287,143.52
288,143.52
289,143.52
290,143.52
291,143.52
292,143.52
293,143.52
294,143.52
295,143.52
296,143.52
297,143.52
298,143.52
299,143.52
300,143.52
301,143.52
302,143.52
303,143.52
304,143.52
305,143.52
306,143.52
307,143.52
308,143.52
309,143.52
310,143.52
311,143.52
312,143.52
313,143.52
314,143.52
315,143.52
316,143.52
317,143.52
318,143.52
319,143.52
